site_id,date,taxon_id,scientific_name,fish_total_length,n,total_fish_measured,increased,total_collected,area_m2,no,Species,Family,correction,total_fish_per_size,no_m2,species_a,species_b,BodyShapeI,family_a,family_b,a,b,fish_total_length_cm,grams
HOPB,2018-05-02,RHIATR,Rhinichthys atratulus,77,2,108,no,108,924.5693625118934,108,Rhinichthys atratulus,Cyprinidae,1,108,0.11681113865441407,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.7,0.8427680521210735
HOPB,2018-05-02,SALFON,Salvelinus fontinalis,144,1,1,no,1,499.0573263558515,1,Salvelinus fontinalis,Salmonidae,1,1,0.0020037778170737697,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,14.4,31.526586955536192
HOPB,2018-05-02,SALTRU,Salmo trutta,171,1,1,no,1,499.0573263558515,1,Salmo trutta,Salmonidae,1,1,0.0020037778170737697,0.006625000000000001,3.1405,NA,0.00871,3.1,0.006625000000000001,3.1405,17.1,49.36397995565385
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,32,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,3.2,1.7938012349677719
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,36,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,3.6,2.56839390619875
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,49,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,4.9,6.57207201440592
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,51,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.1,7.424203566104879
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,52,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.2,7.876802376738488
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,55,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.5,9.34512373303349
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,56,3,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.6,9.872627975289033
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,57,2,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.7,10.419775991002577
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,58,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.8,10.986935378011646
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,60,3,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6,12.182760184677866
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,61,2,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.1,12.812162312479174
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,64,3,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.4,14.830753972994978
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,66,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.6,16.2888304704109
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,74,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.4,23.084125440526606
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,76,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.6,25.038550418133294
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,77,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.7,26.05614993992094
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,87,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.7,37.8019916724103
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,88,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.8,39.14179185214583
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,89,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.9,40.5131306903417
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,90,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,9,41.91638370512645
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,94,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,9.4,47.8560548652218
HOPB,2018-05-02,SEMATR,Semotilus atromaculatus,100,1,30,no,30,924.5693625118934,30,Semotilus atromaculatus,Cyprinidae,1,30,0.03244753851511502,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,10,57.786948239974194
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,32,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.2,0.05387023185746526
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,33,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.3,0.05932049582093707
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,36,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.6,0.07790378256532506
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,37,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.7,0.08488421025670893
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,38,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3.8,0.09227867229323636
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,40,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4,0.10836050129626525
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,41,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.1,0.1170733786373292
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,42,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.2,0.12625130914868432
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,44,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.4,0.14605381162334535
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,45,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.5,0.15670422496026504
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,46,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.6,0.16787137261183113
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,49,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,4.9,0.20460358325208305
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,50,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5,0.21796821428662025
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,51,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.1,0.23191503469510036
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,52,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.2,0.2464572424286538
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,53,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.3,0.26160806964601385
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,54,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.4,0.2773807821416503
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,55,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.5,0.29378867879408954
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,56,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.6,0.31084509103335034
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,57,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.7,0.32856338232649385
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,58,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,5.8,0.3469569476803599
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,60,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6,0.38582363542637244
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,61,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.1,0.40632370127941375
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,62,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.2,0.42755292722767035
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,63,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.3,0.44952485906193457
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,65,8,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.5,0.49575116751540754
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,66,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.6,0.5200327784967513
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,67,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.7,0.5451115633262187
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,68,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,6.8,0.5710012082876874
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,70,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7,0.6252679583592562
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,71,3,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.1,0.6536725696287735
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,72,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.2,0.6829430526869255
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,73,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.3,0.7130932254218959
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,76,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.6,0.8089604391287915
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,77,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,7.7,0.8427680521210735
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,82,2,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,8.2,1.0263230867885687
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,90,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,9,1.3737466685081952
HOPB,2018-10-23,RHIATR,Rhinichthys atratulus,100,1,75,no,36,499.0573263558515,36,Rhinichthys atratulus,Cyprinidae,0.48,36,0.0721360014146557,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,10,1.9108170714149615
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,100,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,10,10.292102581270285
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,155,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,15.5,39.52049900388719
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,160,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,16,43.56647807918334
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,161,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,16.1,44.40782936653503
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,168,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,16.8,50.6061852640285
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,170,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,17,52.478606547651154
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,180,2,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,18,62.544726368768195
HOPB,2018-10-23,SALFON,Salvelinus fontinalis,190,1,9,no,2,499.0573263558515,2,Salvelinus fontinalis,Salmonidae,0.2222222222222222,2,0.0040075556341475395,0.00876,3.0700000000000003,NA,0.00871,3.1,0.00876,3.0700000000000003,19,73.83761514035145
HOPB,2018-10-23,SALTRU,Salmo trutta,154,1,4,no,2,499.0573263558515,2,Salmo trutta,Salmonidae,0.5,2,0.0040075556341475395,0.006625000000000001,3.1405,NA,0.00871,3.1,0.006625000000000001,3.1405,15.4,35.529959005133556
HOPB,2018-10-23,SALTRU,Salmo trutta,172,1,4,no,2,499.0573263558515,2,Salmo trutta,Salmonidae,0.5,2,0.0040075556341475395,0.006625000000000001,3.1405,NA,0.00871,3.1,0.006625000000000001,3.1405,17.2,50.27626076782919
HOPB,2018-10-23,SALTRU,Salmo trutta,175,1,4,no,2,499.0573263558515,2,Salmo trutta,Salmonidae,0.5,2,0.0040075556341475395,0.006625000000000001,3.1405,NA,0.00871,3.1,0.006625000000000001,3.1405,17.5,53.08195072505542
HOPB,2018-10-23,SALTRU,Salmo trutta,202,1,4,no,2,499.0573263558515,2,Salmo trutta,Salmonidae,0.5,2,0.0040075556341475395,0.006625000000000001,3.1405,NA,0.00871,3.1,0.006625000000000001,3.1405,20.2,83.29939714825574
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,45,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,4.5,5.069847493428194
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,52,2,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.2,7.876802376738488
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,55,2,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.5,9.34512373303349
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,57,3,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.7,10.419775991002577
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,58,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,5.8,10.986935378011646
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,61,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.1,12.812162312479174
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,62,3,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.2,13.463049218283764
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,65,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.5,15.548310829408514
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,66,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,6.6,16.2888304704109
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,70,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7,19.487944615219373
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,72,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.2,21.234915767720253
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,74,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.4,23.084125440526606
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,75,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.5,24.04799981663963
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,78,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,7.8,27.101171309936
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,82,2,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.2,31.562941827156205
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,85,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.5,35.21550623126533
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,87,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,8.7,37.8019916724103
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,101,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,10.1,59.56609726926334
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,105,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,10.5,67.0508285259649
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,111,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,11.1,79.42396015307999
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,123,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,12.3,108.59643959450126
HOPB,2018-10-23,SEMATR,Semotilus atromaculatus,133,1,29,no,21,499.0573263558515,21,Semotilus atromaculatus,Cyprinidae,0.7241379310344828,21,0.04207933415854916,0.0518,3.0475000000000003,NA,0.0016,3.115,0.0518,3.0475000000000003,13.3,137.80584409241365
HOPB,2018-10-24,RHIATR,Rhinichthys atratulus,30,2,63,no,63,924.5693625118934,63,Rhinichthys atratulus,Cyprinidae,1,63,0.06813983088174154,0.00141,3.132,NA,0.0016,3.115,0.00141,3.132,3,0.04401116679430977
